weight logl shared_params-g1 shared_params-g2 shared_params-theta_int shared_params-vcirc shared_params-cosi shared_params-r_hl_disk shared_params-flux shared_params-dx_disk shared_params-dy_disk shared_params-vscale Hb_params-v_0 Hb_params-I01_spec1 Hb_params-I01_spec2 Hb_params-I01_spec3 O3a_params-v_0 O3a_params-I01_spec1 O3a_params-I01_spec2 O3a_params-I01_spec3 O3b_params-v_0 O3b_params-I01_spec1 O3b_params-I01_spec2 O3b_params-I01_spec3
3.320402469210280297e-05 -4.134216500322005231e+03 -7.222824867920478453e-02 1.473475651772641892e-01 -5.951780445502561356e-01 1.806630257831200765e+02 5.551067495099182292e-01 1.159830961736982857e+00 5.149961922956850735e+00 -1.976931123626397557e-01 -3.953873739220092887e-02 1.872202975006229231e+00 -2.976848554535612834e+01 4.544908816808601415e+01 1.601357770773958933e+01 7.936786913017823508e+01 -2.840373860937503991e+01 2.728506409913067365e+00 3.245279964567915343e+00 5.201263514630061024e+01 -2.636972185169423710e+01 1.043092105512433143e+01 2.549806026961232064e+01 2.027553870958287519e+02
3.096937953848334537e-05 -4.134286172456737404e+03 -8.278602053525727089e-02 1.465366008458432179e-01 -5.532055137435190062e-01 1.878060504330933043e+02 5.600459174180393296e-01 1.135530039793148260e+00 5.145312218278252914e+00 -2.079384537053421411e-01 -5.215552023419434136e-02 1.979940577228239240e+00 -2.919215825012017262e+01 4.832115528422242789e+01 1.554276414431965492e+01 7.899446874704463539e+01 -2.578489412791375912e+01 2.303007650653388083e+00 3.660774775448349949e+00 5.349185707708548421e+01 -2.798231569021291421e+01 9.600464863147916361e+00 2.431797770701615846e+01 1.986212297245635341e+02
5.030427941994506562e-05 -4.133801081264828099e+03 -7.345209258429748200e-02 1.294431763311145456e-01 -5.718580121900949109e-01 1.863175334763835451e+02 5.727972128159823928e-01 1.137864888317018597e+00 5.149913795633202618e+00 -1.978102954751457254e-01 -4.633644734618935779e-02 1.878850526256911069e+00 -2.990525617155896043e+01 4.538955803876854134e+01 1.575888037733663793e+01 7.940777492232575696e+01 -3.043815236305721328e+01 2.548937503734638454e+00 2.190128078360831232e+00 4.898077050946714195e+01 -2.700812834540909080e+01 1.001440628991423409e+01 2.538186471593029125e+01 1.956145954305648047e+02
2.911523206924652524e-05 -4.134347909940209320e+03 -5.488713070661668803e-02 1.152780606262625296e-01 -5.694867765483291322e-01 2.008337005404866034e+02 5.995209393983865764e-01 1.105764001095516535e+00 5.145610125259770129e+00 -2.016170914669421776e-01 -5.237205002672284948e-02 1.909901040929235183e+00 -3.086432916519001424e+01 4.796751302588253907e+01 1.623336736779634748e+01 7.816456685137518434e+01 -3.096674802345674493e+01 2.273251854472357891e+00 4.848559464529000884e+00 4.915203224305231089e+01 -2.852531189610951401e+01 1.095511679380834025e+01 2.448132075460485169e+01 2.066149171360978016e+02
1.069024196864471084e-04 -4.133047254963425075e+03 -4.916031637406452492e-02 1.113928697100674825e-01 -5.712089425617019600e-01 1.990491889309428188e+02 6.083451014907785837e-01 1.101101046643717885e+00 5.150250437368844914e+00 -2.090672709319942868e-01 -5.854056956983777482e-02 1.851693422335686900e+00 -3.019393948800853877e+01 4.778760730006192858e+01 1.598805705638683961e+01 7.830865403542608760e+01 -2.924364734033966329e+01 2.053731669295455475e+00 3.190649952680368884e+00 5.119904400831021007e+01 -2.868201066442085789e+01 1.024178068798475749e+01 2.573380342745201688e+01 2.059331287923376124e+02
3.729232843974349576e-05 -4.134100383782606514e+03 -6.516820143642587659e-02 1.465292850448378925e-01 -5.905008901419321887e-01 1.940586296893184226e+02 5.620781094987965520e-01 1.145124477684251518e+00 5.147311966677395212e+00 -2.047588846538495044e-01 -4.766788115590658848e-02 1.975225621704559176e+00 -2.923504211953181198e+01 4.564358557895631208e+01 1.631179394647230652e+01 7.872965477515391797e+01 -3.448465683412817384e+01 2.011097291249264174e+00 3.198050371299387962e+00 4.975543123670866663e+01 -2.753777287749650782e+01 1.011372800326448740e+01 2.566048571608991935e+01 2.074090488691113876e+02
1.639631419866567820e-05 -4.134922114850658545e+03 -4.802246040419841377e-02 8.495510320433222184e-02 -5.751717683599606445e-01 1.957149995902718160e+02 6.509413821637920483e-01 1.071083085001315105e+00 5.151408568598650817e+00 -2.065171471146411974e-01 -5.344348062690884582e-02 1.727997112779334321e+00 -3.085733974367107635e+01 4.837848400678723948e+01 1.695343330039678165e+01 8.139251031288996785e+01 -3.266593940208522895e+01 2.495204633071290701e+00 3.178750461561463680e+00 5.409837092993952012e+01 -2.905833910637380768e+01 1.026605060599938923e+01 2.490397874446215098e+01 2.015304769171917201e+02
1.839220323604463794e-05 -4.134807244578604696e+03 -7.734185007020996649e-02 1.394497773574787935e-01 -5.640637722090797723e-01 1.888370011385830480e+02 5.664126020502028291e-01 1.132331812831965934e+00 5.149877290537249408e+00 -2.115944263211653187e-01 -5.055619676875222623e-02 1.941378653200025006e+00 -3.096896331953573167e+01 4.510893514344549260e+01 1.660182847842450826e+01 8.021210959779234884e+01 -3.114489266266784284e+01 2.557318000639630107e+00 3.646803412135080080e+00 5.025053188357231448e+01 -2.768413164100644508e+01 1.051301581889097037e+01 2.375096461635550682e+01 2.021897016886737788e+02
4.292540932583896381e-05 -4.133959707473670278e+03 -8.818104092609066469e-02 1.473591990052301737e-01 -5.444275296506364548e-01 1.712192331039741475e+02 5.516675816834273327e-01 1.162649258309244260e+00 5.151386240605520861e+00 -1.965770311902939049e-01 -5.445355341680979677e-02 1.774815311886660529e+00 -3.041576311824340451e+01 4.541296513864101314e+01 1.654670040871497605e+01 7.989423505318794128e+01 -3.029405300372170018e+01 2.133487019741253654e+00 3.192802348866763396e+00 4.877778023798662588e+01 -2.840596658678654762e+01 9.534569205617572152e+00 2.536379026880086940e+01 2.018436032574628598e+02
3.246335942390141902e-05 -4.134239059365248067e+03 -8.186632739336636988e-02 1.490153451148896468e-01 -5.880827166813991091e-01 1.826206909344506926e+02 5.574432854494182354e-01 1.152248791357096680e+00 5.147210512992257847e+00 -1.984900031678811239e-01 -4.283691157473246136e-02 1.838658697382318019e+00 -3.060398141037549635e+01 4.695784109890222169e+01 1.615030134865858003e+01 7.683875254636296859e+01 -3.017298854145928999e+01 2.268032650315721099e+00 2.560001221437957497e+00 5.217178841492020780e+01 -2.867762079037720468e+01 9.393821013284897603e+00 2.480943365452115046e+01 2.040315521971809289e+02
4.102203428521765800e-05 -4.134005062072310466e+03 -4.788859785321930573e-02 9.850884721822075751e-02 -5.656254994103950828e-01 1.911781143699460017e+02 6.206164972206892338e-01 1.087989408901354427e+00 5.143996244565171239e+00 -1.973149503462050536e-01 -5.399630283435419287e-02 1.725052487867371864e+00 -2.882230113694490115e+01 4.805570550881932235e+01 1.622500311500785131e+01 8.112967506933010498e+01 -2.841687303826876132e+01 2.681969903091330210e+00 4.193717813418373908e+00 5.178221026886797773e+01 -2.851384036562473057e+01 9.729683000075040056e+00 2.350550562894770934e+01 2.053492436791725027e+02
1.998693844636561831e-05 -4.134724092433722035e+03 -5.246876991195854878e-02 1.154396622577783249e-01 -5.743295888578243691e-01 1.813277395001231582e+02 6.041769266895602453e-01 1.121392930449601977e+00 5.151383759483902480e+00 -2.013349618376483186e-01 -4.621096390065027038e-02 1.751351446124447486e+00 -2.896834550014347087e+01 4.492566653227947171e+01 1.660773649717117806e+01 8.137008070728934683e+01 -2.759876647612136935e+01 2.354811231573772368e+00 3.869192246521158118e+00 5.180301597332181984e+01 -2.781664910828743587e+01 9.178628328568748884e+00 2.468230953001116035e+01 1.999335940344521134e+02
3.020236569396802720e-05 -4.134311251160695974e+03 -5.711123714326826750e-02 1.055283177323088906e-01 -5.638502160052558665e-01 1.935407817050007395e+02 6.022016009026719408e-01 1.096471268861088033e+00 5.144990501842574560e+00 -1.999278736548459889e-01 -5.257334459856632947e-02 1.843661170248629411e+00 -2.913260896508268161e+01 4.782344065264921085e+01 1.629752384099469964e+01 8.389081059694159137e+01 -3.200411751384078229e+01 2.265800049538357896e+00 2.660148828293573686e+00 5.276409040828345098e+01 -2.928976924039062624e+01 9.893249702929040268e+00 2.419396638297344282e+01 2.013346770323659598e+02
3.761567064065367218e-05 -4.134091750680318000e+03 -6.501100340849605419e-02 1.114859433775892972e-01 -5.688809613287522104e-01 1.795109581311987483e+02 6.028655718825515208e-01 1.115529949228536433e+00 5.147874078053810365e+00 -1.954160974669172379e-01 -4.772262962338191805e-02 1.657585736160017031e+00 -2.994766022896649815e+01 5.171567266972854071e+01 1.633542574125645785e+01 7.990533516415277404e+01 -3.151408668030225613e+01 2.469579504953967053e+00 3.303047476317044762e+00 5.150925431109776298e+01 -2.887923293722150220e+01 9.885285533313027173e+00 2.540607249233062248e+01 2.025207333540053298e+02
3.282462113120578458e-05 -4.134227992538204489e+03 -4.761247847663667432e-02 9.069895668999014560e-02 -5.726197707492053368e-01 1.913620727770241672e+02 6.440996632632474128e-01 1.067456605257827151e+00 5.145399408731166524e+00 -2.083703548203259537e-01 -5.534553772524630766e-02 1.707122089089377015e+00 -3.000535564747491435e+01 4.554933198569044350e+01 1.531664857429093729e+01 8.168717406196768138e+01 -2.899957620487955978e+01 2.120003749654708614e+00 4.706935696384695333e+00 4.958260713600171243e+01 -2.734482668278295137e+01 1.013662136234727562e+01 2.327039512451312220e+01 1.977387604772407030e+02
1.429399549829577315e-05 -4.135059331862385079e+03 -7.360209044162997760e-02 1.417515949168643152e-01 -5.708596887183383650e-01 1.888679572846892825e+02 5.649163741522281734e-01 1.140644691317157733e+00 5.152343871534588615e+00 -1.985282779941943687e-01 -5.041705527389561681e-02 1.906617631231676491e+00 -2.985552459357154476e+01 4.484153666602508537e+01 1.627879473304128055e+01 8.224180717669970875e+01 -3.022176074013950142e+01 2.890560623787452599e+00 3.439600640914086682e+00 4.915801632676075883e+01 -2.924205767886178364e+01 8.439921070555801208e+00 2.464906245183762223e+01 2.017298003579755061e+02
2.068361428886766561e-05 -4.134689829609687877e+03 -5.940973888610900921e-02 1.388713376403966360e-01 -5.879791867738752842e-01 1.767938112008346536e+02 5.824343890364089837e-01 1.132402619894890661e+00 5.148313908138983486e+00 -1.973952876425357772e-01 -5.159882216797129217e-02 1.734377000862315610e+00 -3.045559312106570360e+01 4.605493050765652185e+01 1.663638119045973696e+01 8.085071198236026646e+01 -3.093774249535582044e+01 2.622447541028916085e+00 3.763676507325786069e+00 5.032080579327868719e+01 -2.742308419475745040e+01 8.795110977365961702e+00 2.315953467764020246e+01 1.994304076187199826e+02
3.305041391582182116e-05 -4.134221137326098869e+03 -6.225197971879549430e-02 1.304008382916096720e-01 -5.747859914720310215e-01 1.776793216591836710e+02 5.774324398990756668e-01 1.130446955249008623e+00 5.148258934667934383e+00 -2.028469125249916516e-01 -4.946722375056955556e-02 1.711370747533869752e+00 -2.941400272838436081e+01 4.821872147134786957e+01 1.601670515763786540e+01 7.946463243384083341e+01 -2.840378498409691588e+01 2.556175115907999285e+00 4.926614449892396941e+00 5.381487924314676263e+01 -2.916043821472183595e+01 1.064992992090185808e+01 2.494596157438311224e+01 2.011111168931463169e+02
7.328953105083958329e-05 -4.133424753640871131e+03 -9.614895681690802109e-02 1.480212266160011725e-01 -5.473372218806318301e-01 1.794725385379068712e+02 5.465324503142116042e-01 1.157260786129962415e+00 5.147328334087040602e+00 -2.000904099763993749e-01 -4.933900235594901318e-02 1.870022145664814284e+00 -3.057994883780645523e+01 4.601406018766363104e+01 1.632329702889967393e+01 8.108484869820465235e+01 -3.050116720389431180e+01 2.514953805499375861e+00 2.513855911512874464e+00 5.093142145330109827e+01 -2.845187253266792027e+01 8.758701444967265104e+00 2.602023018882182370e+01 1.969007629642137829e+02
1.403825195100417481e-05 -4.135077385530314132e+03 -7.036755084419174522e-02 1.238834040541125503e-01 -5.592892873732751013e-01 1.720651658095462153e+02 5.802646857347028009e-01 1.122162388312010206e+00 5.145602500911951260e+00 -2.051352465353837307e-01 -5.032963955039670978e-02 1.636696746892053467e+00 -2.909269119496019584e+01 4.741484514233729186e+01 1.692155507803128245e+01 8.244093105526440013e+01 -2.998685242974033827e+01 2.200672582027829449e+00 3.028340827156750237e+00 5.123346566974629468e+01 -2.991387846465428879e+01 8.778644468142250190e+00 2.390857817491298576e+01 2.037880444567493612e+02
3.657825888956172636e-05 -4.134119717371749175e+03 -4.865675793109262848e-02 1.139739608853872210e-01 -5.921395055914890904e-01 1.868224728877335394e+02 6.166155506792454499e-01 1.092777667064144920e+00 5.146185885395421877e+00 -2.151174368027088946e-01 -4.937650049767583482e-02 1.761465678732570872e+00 -3.013238814118486175e+01 4.689593629871868785e+01 1.596615513907706507e+01 8.017687665254169360e+01 -2.860156271864502742e+01 2.170405269916186874e+00 3.391063628402357644e+00 5.435985471269189162e+01 -2.658560054919931304e+01 9.258077433561551217e+00 2.415555066359753766e+01 2.031759353380595599e+02
1.580398510893454457e-05 -4.134958909285931441e+03 -6.907217796032620594e-02 1.452892298028825857e-01 -5.770812952831230191e-01 1.849517668443286311e+02 5.696466495538394792e-01 1.147993552372928772e+00 5.153083304791910457e+00 -2.099366271982687771e-01 -5.014584462810978138e-02 1.850285441637063322e+00 -3.025391801022340132e+01 4.638654432110056547e+01 1.665906195651201216e+01 8.385094507699919575e+01 -2.989406887304934912e+01 2.536317573716639906e+00 3.805099796526656419e+00 5.384992440410052694e+01 -2.718766653921790066e+01 1.039947077819813970e+01 2.516721177238034812e+01 2.010883802569854879e+02
2.278130284783205545e-05 -4.134593231267244846e+03 -7.147010256203271961e-02 1.251521318760782930e-01 -5.638061548099484455e-01 1.835537811284103498e+02 6.024038259739602497e-01 1.096863803252686731e+00 5.144583273559323544e+00 -2.079448634559653009e-01 -5.441717775555554582e-02 1.790323075007097753e+00 -2.960879827969938560e+01 4.605245323905138122e+01 1.558467583623091102e+01 8.005659933216635693e+01 -2.818772378654264799e+01 2.274263482261229541e+00 3.291587291871511667e+00 5.194088448893951693e+01 -2.737493208853351234e+01 8.877473799571378166e+00 2.337064092055607389e+01 2.037139909959814190e+02
3.989412483677821794e-05 -4.134032942350390840e+03 -5.389329530643983956e-02 9.075074359464466167e-02 -5.452624998967103842e-01 1.628692619252996678e+02 6.357952007143068407e-01 1.078931934222287170e+00 5.145772263247311074e+00 -2.010308759603591788e-01 -6.121092837454633617e-02 1.393545875405755696e+00 -2.980626970250719410e+01 4.691166722724160820e+01 1.573193949578077877e+01 7.990293362895594953e+01 -2.819111841212833269e+01 2.131415849883855351e+00 3.487768892189824221e+00 4.968388213734053949e+01 -2.866019894033422588e+01 9.518564989841493684e+00 2.456292894646594505e+01 2.037491110392879534e+02
6.919412243094246124e-05 -4.133482255493198863e+03 -5.373494522096274040e-02 8.978807663524787652e-02 -5.756959458184325307e-01 1.971519564219998131e+02 6.234977618141874789e-01 1.096048866774929742e+00 5.151113524022930434e+00 -1.971124122455982786e-01 -5.368611488495078632e-02 1.784739895253292463e+00 -3.048308358684340647e+01 4.805335462517956557e+01 1.569326296577999713e+01 8.179423739856895281e+01 -2.754731079840672692e+01 2.498992588723325525e+00 3.160767552007670567e+00 4.983663501542934426e+01 -2.860298895298359412e+01 8.562531732893564396e+00 2.523469780717824307e+01 2.025342341962792432e+02
3.197989667985690483e-05 -4.134254063939619300e+03 -5.797174697333866422e-02 1.262207436621123613e-01 -5.921093236028416307e-01 1.937204675026945608e+02 5.839657154450139664e-01 1.122679491465693680e+00 5.148215867584139183e+00 -1.973317815749677795e-01 -5.114808695705841401e-02 1.974325747164889178e+00 -2.977246665931130565e+01 4.406330550600323903e+01 1.535778321681691239e+01 8.027012266453648692e+01 -2.660573079589480017e+01 2.548088624320210549e+00 2.965831966032950184e+00 5.234268132869512868e+01 -2.679530963469252924e+01 1.031499770827970508e+01 2.389697109560140476e+01 2.009031220984499555e+02
7.425908938950722511e-05 -4.133411611230035305e+03 -3.769206383024305274e-02 7.278521572631033165e-02 -5.714396725215480366e-01 1.963569422861204714e+02 6.555809949157166416e-01 1.073581353607012456e+00 5.153561547177057278e+00 -1.988714037759731212e-01 -5.197737704187099794e-02 1.671656454510503265e+00 -2.944703588457394972e+01 4.736429466309422054e+01 1.614139825884130985e+01 8.072623830924419508e+01 -2.987072994051078467e+01 2.646814798376806444e+00 4.647390198981415921e+00 5.245155968052761608e+01 -2.796919318870430970e+01 9.967643388373414126e+00 2.442144110284838376e+01 2.038873122562279150e+02
1.747656037719127808e-05 -4.134858310840141712e+03 -6.017576356922238467e-02 1.138398366302504627e-01 -5.775551828865692627e-01 2.048198983134432183e+02 6.033069754602028434e-01 1.100994838685928290e+00 5.145386450261925759e+00 -1.987458033111526579e-01 -4.997203585834775197e-02 1.884407654741113936e+00 -3.226285835581623473e+01 4.825152508373320615e+01 1.656385498724710459e+01 8.098791229060186936e+01 -2.971484762222274867e+01 2.312728428098376199e+00 3.027504357860921758e+00 5.078617631364701168e+01 -2.994733928485055685e+01 9.491804191067876317e+00 2.493949499793313151e+01 2.027031351641316235e+02
1.167295293314743232e-04 -4.132959311872702528e+03 -5.670599070435802802e-02 1.328034981147366012e-01 -5.829770016567117352e-01 1.917392066270267037e+02 5.775550353132502535e-01 1.123272137574178098e+00 5.145613389821320993e+00 -1.949714826885582397e-01 -4.794709232808447297e-02 1.906175243170050271e+00 -2.989178339989254596e+01 4.714072812464065265e+01 1.638088893296818327e+01 8.194846354405926547e+01 -2.745709730739156385e+01 2.573901175582316014e+00 4.130861416505315908e+00 4.783391133107328841e+01 -2.751953107243369345e+01 1.032948442743275663e+01 2.331983406674098447e+01 2.020793851821600526e+02
